ville,pays,latitude,longitude,timestamp_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Nairobi,KE,-1.2921,36.8219,2026-05-05T09:00:00+00:00,1,101.07,0.04,0.31,26.53,0.08,0.97,1.18,0.22
Nairobi,KE,-1.2921,36.8219,2026-05-05T10:00:00+00:00,1,94.43,0.03,0.21,27.55,0.06,0.72,0.86,0.18
Nairobi,KE,-1.2921,36.8219,2026-05-05T11:00:00+00:00,1,89.12,0.03,0.16,27.82,0.05,0.63,0.74,0.15
Nairobi,KE,-1.2921,36.8219,2026-05-05T12:00:00+00:00,1,87.51,0.03,0.15,28.32,0.05,0.61,0.71,0.15
Nairobi,KE,-1.2921,36.8219,2026-05-05T13:00:00+00:00,1,87.71,0.03,0.17,29.2,0.05,0.61,0.75,0.16
Nairobi,KE,-1.2921,36.8219,2026-05-05T14:00:00+00:00,1,87.65,0.03,0.21,29.85,0.05,0.61,0.77,0.17
Nairobi,KE,-1.2921,36.8219,2026-05-05T15:00:00+00:00,1,87.98,0.02,0.26,30.47,0.05,0.61,0.77,0.18
Nairobi,KE,-1.2921,36.8219,2026-05-05T16:00:00+00:00,1,89.74,0.0,0.32,30.93,0.06,0.63,0.83,0.21
Nairobi,KE,-1.2921,36.8219,2026-05-05T17:00:00+00:00,1,92.85,0.0,0.37,31.09,0.08,0.71,0.95,0.24
Nairobi,KE,-1.2921,36.8219,2026-05-05T18:00:00+00:00,1,95.34,0.0,0.42,30.97,0.09,0.81,1.04,0.24
Nairobi,KE,-1.2921,36.8219,2026-05-05T19:00:00+00:00,1,95.32,0.0,0.45,30.24,0.09,0.86,1.08,0.23
Nairobi,KE,-1.2921,36.8219,2026-05-05T20:00:00+00:00,1,95.86,0.0,0.48,30.0,0.09,0.87,1.08,0.22
Nairobi,KE,-1.2921,36.8219,2026-05-05T21:00:00+00:00,1,95.9,0.0,0.49,29.73,0.09,0.85,1.04,0.22
Nairobi,KE,-1.2921,36.8219,2026-05-05T22:00:00+00:00,1,95.23,0.0,0.49,29.61,0.09,0.79,0.97,0.22
Nairobi,KE,-1.2921,36.8219,2026-05-05T23:00:00+00:00,1,94.97,0.0,0.48,29.5,0.09,0.72,0.89,0.23
Nairobi,KE,-1.2921,36.8219,2026-05-06T00:00:00+00:00,1,95.03,0.0,0.48,29.27,0.09,0.67,0.83,0.24
Nairobi,KE,-1.2921,36.8219,2026-05-06T01:00:00+00:00,1,95.02,0.0,0.49,28.83,0.09,0.67,0.82,0.27
Nairobi,KE,-1.2921,36.8219,2026-05-06T02:00:00+00:00,1,95.44,0.0,0.51,28.31,0.1,0.69,0.84,0.33
Nairobi,KE,-1.2921,36.8219,2026-05-06T03:00:00+00:00,1,95.86,0.0,0.54,28.11,0.11,0.73,0.87,0.4
Nairobi,KE,-1.2921,36.8219,2026-05-06T04:00:00+00:00,1,96.78,0.0,0.62,27.83,0.12,0.77,0.97,0.47
Nairobi,KE,-1.2921,36.8219,2026-05-06T05:00:00+00:00,1,98.37,0.06,0.64,27.26,0.13,0.84,1.1,0.44
Nairobi,KE,-1.2921,36.8219,2026-05-06T06:00:00+00:00,1,100.53,0.13,0.54,27.77,0.13,0.99,1.28,0.37
Nairobi,KE,-1.2921,36.8219,2026-05-06T07:00:00+00:00,1,97.99,0.04,0.34,32.68,0.13,0.77,1.05,0.31
Nairobi,KE,-1.2921,36.8219,2026-05-06T08:00:00+00:00,1,97.3,0.03,0.27,33.86,0.13,0.69,1.02,0.33
Nairobi,KE,-1.2921,36.8219,2026-05-06T09:00:00+00:00,1,97.01,0.03,0.23,34.69,0.13,0.75,1.07,0.35
Nairobi,KE,-1.2921,36.8219,2026-05-06T10:00:00+00:00,1,96.61,0.03,0.19,35.91,0.13,0.95,1.24,0.35
Nairobi,KE,-1.2921,36.8219,2026-05-06T11:00:00+00:00,1,94.81,0.03,0.16,36.77,0.12,1.29,1.55,0.33
Nairobi,KE,-1.2921,36.8219,2026-05-06T12:00:00+00:00,1,92.78,0.03,0.15,37.38,0.11,1.63,1.87,0.31
Nairobi,KE,-1.2921,36.8219,2026-05-06T13:00:00+00:00,1,90.3,0.02,0.16,37.68,0.08,1.61,1.82,0.26
Nairobi,KE,-1.2921,36.8219,2026-05-06T14:00:00+00:00,1,87.04,0.01,0.19,37.2,0.06,1.31,1.5,0.23
Nairobi,KE,-1.2921,36.8219,2026-05-06T15:00:00+00:00,1,85.93,0.01,0.22,36.83,0.06,1.08,1.26,0.23
Nairobi,KE,-1.2921,36.8219,2026-05-06T16:00:00+00:00,1,86.98,0.0,0.28,36.56,0.07,0.94,1.12,0.25
Nairobi,KE,-1.2921,36.8219,2026-05-06T17:00:00+00:00,1,90.07,0.0,0.35,36.3,0.09,0.91,1.12,0.3
Nairobi,KE,-1.2921,36.8219,2026-05-06T18:00:00+00:00,1,93.02,0.0,0.41,36.11,0.11,0.93,1.16,0.31
Nairobi,KE,-1.2921,36.8219,2026-05-06T19:00:00+00:00,1,94.1,0.0,0.46,34.62,0.12,0.93,1.17,0.28
Nairobi,KE,-1.2921,36.8219,2026-05-06T20:00:00+00:00,1,96.43,0.0,0.53,33.28,0.12,0.91,1.18,0.28
Nairobi,KE,-1.2921,36.8219,2026-05-06T21:00:00+00:00,1,97.79,0.0,0.58,32.29,0.12,0.86,1.15,0.29
Nairobi,KE,-1.2921,36.8219,2026-05-06T22:00:00+00:00,1,98.12,0.0,0.59,31.51,0.12,0.8,1.07,0.32
Nairobi,KE,-1.2921,36.8219,2026-05-06T23:00:00+00:00,1,98.31,0.0,0.6,30.85,0.12,0.74,1.0,0.35
Nairobi,KE,-1.2921,36.8219,2026-05-07T00:00:00+00:00,1,98.58,0.0,0.61,30.11,0.11,0.68,0.93,0.36
Nairobi,KE,-1.2921,36.8219,2026-05-07T01:00:00+00:00,1,98.74,0.0,0.62,29.4,0.1,0.64,0.89,0.38
Nairobi,KE,-1.2921,36.8219,2026-05-07T02:00:00+00:00,1,98.87,0.0,0.62,28.69,0.11,0.61,0.87,0.37
Nairobi,KE,-1.2921,36.8219,2026-05-07T03:00:00+00:00,1,99.48,0.0,0.63,28.34,0.12,0.6,0.86,0.36
Nairobi,KE,-1.2921,36.8219,2026-05-07T04:00:00+00:00,1,100.41,0.0,0.66,27.98,0.12,0.6,0.88,0.36
Nairobi,KE,-1.2921,36.8219,2026-05-07T05:00:00+00:00,1,101.65,0.02,0.69,27.62,0.13,0.59,0.91,0.35
Nairobi,KE,-1.2921,36.8219,2026-05-07T06:00:00+00:00,1,102.25,0.06,0.62,27.93,0.13,0.58,0.92,0.35
Nairobi,KE,-1.2921,36.8219,2026-05-07T07:00:00+00:00,1,102.37,0.05,0.49,29.38,0.12,0.55,0.87,0.35
Nairobi,KE,-1.2921,36.8219,2026-05-07T08:00:00+00:00,1,102.43,0.04,0.39,30.47,0.12,0.62,0.94,0.36
Nairobi,KE,-1.2921,36.8219,2026-05-07T09:00:00+00:00,1,102.4,0.03,0.32,31.3,0.12,0.79,1.12,0.38
Nairobi,KE,-1.2921,36.8219,2026-05-07T10:00:00+00:00,1,102.67,0.03,0.26,33.0,0.12,1.05,1.36,0.39
Nairobi,KE,-1.2921,36.8219,2026-05-07T11:00:00+00:00,1,101.48,0.03,0.24,33.83,0.11,1.34,1.63,0.4
Nairobi,KE,-1.2921,36.8219,2026-05-07T12:00:00+00:00,1,100.93,0.02,0.25,34.21,0.11,1.59,1.89,0.4
Nairobi,KE,-1.2921,36.8219,2026-05-07T13:00:00+00:00,1,100.08,0.02,0.27,34.34,0.09,1.68,1.98,0.38
Nairobi,KE,-1.2921,36.8219,2026-05-07T14:00:00+00:00,1,98.29,0.02,0.32,33.92,0.07,1.58,1.87,0.36
Nairobi,KE,-1.2921,36.8219,2026-05-07T15:00:00+00:00,1,97.69,0.01,0.38,33.67,0.07,1.45,1.73,0.35
Nairobi,KE,-1.2921,36.8219,2026-05-07T16:00:00+00:00,1,98.32,0.0,0.41,33.61,0.07,1.29,1.57,0.37
Nairobi,KE,-1.2921,36.8219,2026-05-07T17:00:00+00:00,1,99.29,0.0,0.41,33.66,0.06,1.15,1.42,0.38
Nairobi,KE,-1.2921,36.8219,2026-05-07T18:00:00+00:00,1,99.47,0.0,0.41,33.61,0.06,1.03,1.31,0.38
Nairobi,KE,-1.2921,36.8219,2026-05-07T19:00:00+00:00,1,98.86,0.0,0.44,32.83,0.07,0.96,1.23,0.38
Nairobi,KE,-1.2921,36.8219,2026-05-07T20:00:00+00:00,1,99.87,0.0,0.49,31.94,0.09,0.93,1.18,0.39
Nairobi,KE,-1.2921,36.8219,2026-05-07T21:00:00+00:00,1,100.55,0.0,0.54,30.98,0.1,0.87,1.07,0.4
Nairobi,KE,-1.2921,36.8219,2026-05-07T22:00:00+00:00,1,99.95,0.0,0.57,29.69,0.1,0.76,0.89,0.38
Nairobi,KE,-1.2921,36.8219,2026-05-07T23:00:00+00:00,1,99.51,0.0,0.59,28.84,0.1,0.61,0.71,0.36
Nairobi,KE,-1.2921,36.8219,2026-05-08T00:00:00+00:00,1,98.34,0.0,0.59,28.2,0.1,0.5,0.58,0.34
Nairobi,KE,-1.2921,36.8219,2026-05-08T01:00:00+00:00,1,95.58,0.0,0.57,27.79,0.08,0.5,0.5,0.32
Nairobi,KE,-1.2921,36.8219,2026-05-08T02:00:00+00:00,1,94.05,0.0,0.55,27.72,0.08,0.5,0.5,0.31
Nairobi,KE,-1.2921,36.8219,2026-05-08T03:00:00+00:00,1,93.33,0.0,0.55,27.75,0.08,0.5,0.5,0.32
Nairobi,KE,-1.2921,36.8219,2026-05-08T04:00:00+00:00,1,93.59,0.0,0.56,28.02,0.08,0.5,0.58,0.34
Nairobi,KE,-1.2921,36.8219,2026-05-08T05:00:00+00:00,1,94.35,0.03,0.57,28.18,0.08,0.5,0.71,0.36
Nairobi,KE,-1.2921,36.8219,2026-05-08T06:00:00+00:00,1,95.75,0.07,0.48,29.12,0.09,0.54,0.88,0.38
Nairobi,KE,-1.2921,36.8219,2026-05-08T07:00:00+00:00,1,96.72,0.07,0.35,31.59,0.09,0.72,1.09,0.39
Nairobi,KE,-1.2921,36.8219,2026-05-08T08:00:00+00:00,1,97.02,0.05,0.24,33.94,0.09,1.01,1.41,0.39
Nairobi,KE,-1.2921,36.8219,2026-05-08T09:00:00+00:00,1,97.55,0.04,0.18,35.67,0.09,1.58,1.97,0.4
Nairobi,KE,-1.2921,36.8219,2026-05-08T10:00:00+00:00,1,97.98,0.04,0.16,36.9,0.08,2.32,2.71,0.39
Nairobi,KE,-1.2921,36.8219,2026-05-08T11:00:00+00:00,1,96.71,0.03,0.15,37.12,0.07,2.95,3.32,0.38
Nairobi,KE,-1.2921,36.8219,2026-05-08T12:00:00+00:00,1,96.17,0.03,0.16,37.61,0.07,3.44,3.82,0.36
Nairobi,KE,-1.2921,36.8219,2026-05-08T13:00:00+00:00,1,97.21,0.03,0.19,38.64,0.07,3.78,4.16,0.34
Nairobi,KE,-1.2921,36.8219,2026-05-08T14:00:00+00:00,1,97.16,0.02,0.22,39.1,0.06,3.81,4.18,0.33
Nairobi,KE,-1.2921,36.8219,2026-05-08T15:00:00+00:00,1,96.56,0.01,0.26,39.14,0.06,3.54,3.89,0.31
Nairobi,KE,-1.2921,36.8219,2026-05-08T16:00:00+00:00,1,97.09,0.0,0.3,38.85,0.08,3.06,3.37,0.31
Nairobi,KE,-1.2921,36.8219,2026-05-08T17:00:00+00:00,1,99.25,0.0,0.35,38.56,0.09,2.76,3.05,0.32
Nairobi,KE,-1.2921,36.8219,2026-05-08T18:00:00+00:00,1,102.0,0.0,0.4,38.34,0.1,2.62,2.9,0.32
Nairobi,KE,-1.2921,36.8219,2026-05-08T19:00:00+00:00,1,102.67,0.0,0.43,37.36,0.1,2.45,2.73,0.31
Nairobi,KE,-1.2921,36.8219,2026-05-08T20:00:00+00:00,1,103.42,0.0,0.46,36.92,0.1,2.19,2.49,0.31
Nairobi,KE,-1.2921,36.8219,2026-05-08T21:00:00+00:00,1,103.28,0.0,0.48,36.47,0.1,1.93,2.22,0.29
Nairobi,KE,-1.2921,36.8219,2026-05-08T22:00:00+00:00,1,101.17,0.0,0.44,36.29,0.08,1.61,1.88,0.26
Nairobi,KE,-1.2921,36.8219,2026-05-08T23:00:00+00:00,1,99.9,0.0,0.42,36.05,0.07,1.45,1.72,0.25
Nairobi,KE,-1.2921,36.8219,2026-05-09T00:00:00+00:00,1,99.52,0.0,0.42,35.72,0.06,1.35,1.62,0.26
Nairobi,KE,-1.2921,36.8219,2026-05-09T01:00:00+00:00,1,99.84,0.0,0.42,35.33,0.08,1.31,1.59,0.27
Nairobi,KE,-1.2921,36.8219,2026-05-09T02:00:00+00:00,1,101.11,0.0,0.44,34.92,0.1,1.29,1.6,0.28
Nairobi,KE,-1.2921,36.8219,2026-05-09T03:00:00+00:00,1,103.02,0.0,0.45,34.62,0.12,1.3,1.63,0.29
Nairobi,KE,-1.2921,36.8219,2026-05-09T04:00:00+00:00,1,105.32,0.0,0.49,34.0,0.13,1.29,1.67,0.3
Nairobi,KE,-1.2921,36.8219,2026-05-09T05:00:00+00:00,1,109.27,0.01,0.55,33.59,0.14,1.27,1.71,0.32
Nairobi,KE,-1.2921,36.8219,2026-05-09T06:00:00+00:00,1,114.28,0.05,0.53,33.9,0.14,1.37,1.86,0.35
Nairobi,KE,-1.2921,36.8219,2026-05-09T07:00:00+00:00,1,119.54,0.06,0.41,35.84,0.12,1.45,1.95,0.36
Nairobi,KE,-1.2921,36.8219,2026-05-09T08:00:00+00:00,1,122.53,0.05,0.27,37.94,0.11,1.84,2.33,0.38
Nairobi,KE,-1.2921,36.8219,2026-05-09T09:00:00+00:00,1,124.23,0.04,0.2,39.64,0.11,2.46,2.95,0.39
Nairobi,KE,-1.2921,36.8219,2026-05-09T10:00:00+00:00,1,123.84,0.04,0.17,41.06,0.1,3.08,3.54,0.37
Nairobi,KE,-1.2921,36.8219,2026-05-09T11:00:00+00:00,1,118.05,0.03,0.15,40.94,0.1,3.5,3.9,0.33
Nairobi,KE,-1.2921,36.8219,2026-05-09T12:00:00+00:00,1,112.69,0.03,0.15,40.58,0.09,3.72,4.09,0.3
Nairobi,KE,-1.2921,36.8219,2026-05-09T13:00:00+00:00,1,107.6,0.03,0.15,40.59,0.07,3.61,3.95,0.26
Nairobi,KE,-1.2921,36.8219,2026-05-09T14:00:00+00:00,1,102.85,0.03,0.18,40.16,0.06,3.3,3.62,0.24
Nairobi,KE,-1.2921,36.8219,2026-05-09T15:00:00+00:00,1,99.92,0.02,0.24,39.58,0.06,2.89,3.2,0.24
Nairobi,KE,-1.2921,36.8219,2026-05-09T16:00:00+00:00,1,98.13,0.0,0.29,38.85,0.06,2.45,2.74,0.24
Nairobi,KE,-1.2921,36.8219,2026-05-09T17:00:00+00:00,1,97.96,0.0,0.3,38.42,0.06,2.14,2.42,0.25
Nairobi,KE,-1.2921,36.8219,2026-05-09T18:00:00+00:00,1,98.35,0.0,0.32,38.03,0.06,1.96,2.25,0.26
Nairobi,KE,-1.2921,36.8219,2026-05-09T19:00:00+00:00,1,97.93,0.0,0.35,37.26,0.06,1.87,2.16,0.27
Nairobi,KE,-1.2921,36.8219,2026-05-09T20:00:00+00:00,1,97.35,0.0,0.38,36.86,0.06,1.85,2.18,0.29
Nairobi,KE,-1.2921,36.8219,2026-05-09T21:00:00+00:00,1,96.2,0.0,0.41,36.77,0.06,1.84,2.22,0.31
Nairobi,KE,-1.2921,36.8219,2026-05-09T22:00:00+00:00,1,95.8,0.0,0.43,36.35,0.07,1.88,2.33,0.32
Nairobi,KE,-1.2921,36.8219,2026-05-09T23:00:00+00:00,1,97.12,0.0,0.47,35.62,0.09,1.96,2.47,0.34
Nairobi,KE,-1.2921,36.8219,2026-05-10T00:00:00+00:00,1,98.37,0.0,0.51,34.85,0.11,2.03,2.62,0.36
Nairobi,KE,-1.2921,36.8219,2026-05-10T01:00:00+00:00,1,98.47,0.0,0.54,33.63,0.12,2.06,2.72,0.38
Nairobi,KE,-1.2921,36.8219,2026-05-10T02:00:00+00:00,1,98.96,0.0,0.58,32.45,0.13,2.05,2.8,0.43
Nairobi,KE,-1.2921,36.8219,2026-05-10T03:00:00+00:00,1,99.46,0.0,0.61,31.66,0.14,2.05,2.87,0.51
Nairobi,KE,-1.2921,36.8219,2026-05-10T04:00:00+00:00,1,95.02,0.0,0.57,34.48,0.11,1.84,2.63,0.49
Nairobi,KE,-1.2921,36.8219,2026-05-10T05:00:00+00:00,1,92.72,0.05,0.5,36.94,0.09,1.73,2.52,0.45
Nairobi,KE,-1.2921,36.8219,2026-05-10T06:00:00+00:00,1,91.23,0.07,0.37,40.04,0.1,1.7,2.49,0.43
Nairobi,KE,-1.2921,36.8219,2026-05-10T07:00:00+00:00,1,87.6,0.03,0.21,45.21,0.1,1.63,2.35,0.47
Nairobi,KE,-1.2921,36.8219,2026-05-10T08:00:00+00:00,1,86.03,0.02,0.15,47.45,0.1,1.73,2.42,0.47
Nairobi,KE,-1.2921,36.8219,2026-05-10T09:00:00+00:00,1,85.6,0.02,0.12,48.61,0.1,1.99,2.68,0.46
Nairobi,KE,-1.2921,36.8219,2026-05-10T10:00:00+00:00,1,84.39,0.02,0.11,49.94,0.1,2.25,2.88,0.44
Nairobi,KE,-1.2921,36.8219,2026-05-10T11:00:00+00:00,1,81.71,0.02,0.1,51.2,0.09,2.41,2.95,0.39
Nairobi,KE,-1.2921,36.8219,2026-05-10T12:00:00+00:00,1,80.01,0.02,0.1,52.27,0.08,2.7,3.21,0.37
Nairobi,KE,-1.2921,36.8219,2026-05-10T13:00:00+00:00,1,80.04,0.02,0.1,54.27,0.08,3.06,3.57,0.36
Nairobi,KE,-1.2921,36.8219,2026-05-10T14:00:00+00:00,1,78.96,0.02,0.12,55.9,0.07,3.16,3.64,0.33
Nairobi,KE,-1.2921,36.8219,2026-05-10T15:00:00+00:00,1,77.87,0.01,0.15,56.91,0.08,3.1,3.56,0.32
Nairobi,KE,-1.2921,36.8219,2026-05-10T16:00:00+00:00,1,78.16,0.0,0.19,56.7,0.08,3.05,3.51,0.33
Nairobi,KE,-1.2921,36.8219,2026-05-10T17:00:00+00:00,1,79.81,0.0,0.23,54.49,0.08,3.09,3.58,0.36
Nairobi,KE,-1.2921,36.8219,2026-05-10T18:00:00+00:00,1,81.95,0.0,0.26,52.17,0.08,3.12,3.65,0.39
Nairobi,KE,-1.2921,36.8219,2026-05-10T19:00:00+00:00,1,83.15,0.0,0.29,49.16,0.08,3.07,3.63,0.39
Nairobi,KE,-1.2921,36.8219,2026-05-10T20:00:00+00:00,1,85.08,0.0,0.32,46.82,0.08,2.99,3.59,0.41
Nairobi,KE,-1.2921,36.8219,2026-05-10T21:00:00+00:00,1,86.85,0.0,0.35,44.74,0.08,2.89,3.51,0.42
Nairobi,KE,-1.2921,36.8219,2026-05-10T22:00:00+00:00,1,87.88,0.0,0.38,42.25,0.08,2.71,3.35,0.41
Nairobi,KE,-1.2921,36.8219,2026-05-10T23:00:00+00:00,1,88.64,0.0,0.41,39.99,0.08,2.49,3.12,0.42
Nairobi,KE,-1.2921,36.8219,2026-05-11T00:00:00+00:00,1,89.23,0.0,0.44,37.93,0.08,2.27,2.9,0.44
Nairobi,KE,-1.2921,36.8219,2026-05-12T01:00:00+00:00,1,91.25,0.0,0.54,42.61,0.1,1.64,2.33,0.52
Nairobi,KE,-1.2921,36.8219,2026-05-12T02:00:00+00:00,1,94.03,0.0,0.57,41.65,0.1,1.72,2.46,0.52
Nairobi,KE,-1.2921,36.8219,2026-05-12T03:00:00+00:00,1,95.35,0.0,0.58,40.94,0.1,1.75,2.51,0.5
Nairobi,KE,-1.2921,36.8219,2026-05-12T04:00:00+00:00,1,95.02,0.0,0.58,39.99,0.1,1.69,2.45,0.48
Nairobi,KE,-1.2921,36.8219,2026-05-12T05:00:00+00:00,1,95.37,0.02,0.6,39.0,0.1,1.64,2.41,0.48
Nairobi,KE,-1.2921,36.8219,2026-05-12T06:00:00+00:00,1,96.13,0.06,0.52,38.84,0.11,1.7,2.48,0.49
Nairobi,KE,-1.2921,36.8219,2026-05-12T07:00:00+00:00,1,91.0,0.04,0.31,41.08,0.1,1.46,2.08,0.52
Nairobi,KE,-1.2921,36.8219,2026-05-12T08:00:00+00:00,1,89.89,0.03,0.19,41.6,0.1,1.55,2.12,0.52
Nairobi,KE,-1.2921,36.8219,2026-05-12T09:00:00+00:00,1,90.15,0.03,0.14,41.7,0.09,1.92,2.49,0.52
Nairobi,KE,-1.2921,36.8219,2026-05-12T10:00:00+00:00,1,89.83,0.03,0.12,42.07,0.09,2.37,2.9,0.51
Nairobi,KE,-1.2921,36.8219,2026-05-12T11:00:00+00:00,1,87.82,0.03,0.12,42.19,0.09,2.79,3.29,0.49
Nairobi,KE,-1.2921,36.8219,2026-05-12T12:00:00+00:00,1,86.85,0.03,0.13,42.3,0.09,3.22,3.72,0.47
Nairobi,KE,-1.2921,36.8219,2026-05-12T13:00:00+00:00,1,86.98,0.03,0.15,43.26,0.09,3.51,4.02,0.47
Nairobi,KE,-1.2921,36.8219,2026-05-12T14:00:00+00:00,1,85.89,0.02,0.17,43.88,0.09,3.51,4.01,0.45
Nairobi,KE,-1.2921,36.8219,2026-05-12T15:00:00+00:00,1,84.97,0.01,0.22,44.13,0.09,3.33,3.82,0.45
Nairobi,KE,-1.2921,36.8219,2026-05-12T16:00:00+00:00,1,85.15,0.0,0.23,44.28,0.1,3.09,3.56,0.45
Nairobi,KE,-1.2921,36.8219,2026-05-12T17:00:00+00:00,1,85.89,0.0,0.24,44.21,0.09,2.72,3.15,0.45
Nairobi,KE,-1.2921,36.8219,2026-05-12T18:00:00+00:00,1,86.63,0.0,0.26,44.18,0.09,2.35,2.74,0.44
Nairobi,KE,-1.2921,36.8219,2026-05-12T19:00:00+00:00,1,87.22,0.0,0.29,43.21,0.08,2.12,2.52,0.46
Nairobi,KE,-1.2921,36.8219,2026-05-12T20:00:00+00:00,1,89.33,0.0,0.35,42.24,0.08,2.07,2.51,0.5
Nairobi,KE,-1.2921,36.8219,2026-05-12T21:00:00+00:00,1,91.05,0.0,0.39,41.37,0.08,2.06,2.53,0.52
Nairobi,KE,-1.2921,36.8219,2026-05-12T22:00:00+00:00,1,91.07,0.0,0.41,40.27,0.07,2.03,2.5,0.5
Nairobi,KE,-1.2921,36.8219,2026-05-12T23:00:00+00:00,1,90.75,0.0,0.43,39.59,0.07,1.94,2.39,0.46
Nairobi,KE,-1.2921,36.8219,2026-05-13T00:00:00+00:00,1,89.22,0.0,0.43,39.14,0.06,1.79,2.22,0.43
Nairobi,KE,-1.2921,36.8219,2026-05-13T01:00:00+00:00,1,87.71,0.0,0.43,38.42,0.06,1.63,2.03,0.41
Nairobi,KE,-1.2921,36.8219,2026-05-13T02:00:00+00:00,1,87.59,0.0,0.44,37.58,0.07,1.53,1.93,0.41
Nairobi,KE,-1.2921,36.8219,2026-05-13T03:00:00+00:00,1,88.53,0.0,0.47,36.56,0.08,1.49,1.93,0.43
Nairobi,KE,-1.2921,36.8219,2026-05-13T04:00:00+00:00,1,90.99,0.0,0.54,35.52,0.09,1.48,2.01,0.46
Nairobi,KE,-1.2921,36.8219,2026-05-13T05:00:00+00:00,1,92.88,0.07,0.52,35.15,0.09,1.51,2.11,0.49
Nairobi,KE,-1.2921,36.8219,2026-05-13T06:00:00+00:00,1,94.2,0.12,0.38,36.57,0.1,1.7,2.35,0.52
Nairobi,KE,-1.2921,36.8219,2026-05-13T07:00:00+00:00,1,92.5,0.05,0.2,41.78,0.1,1.95,2.59,0.57
Nairobi,KE,-1.2921,36.8219,2026-05-13T08:00:00+00:00,1,92.29,0.04,0.14,42.93,0.1,2.46,3.15,0.58
Nairobi,KE,-1.2921,36.8219,2026-05-13T09:00:00+00:00,1,92.25,0.03,0.13,43.21,0.1,3.15,3.89,0.58
Nairobi,KE,-1.2921,36.8219,2026-05-13T10:00:00+00:00,1,92.28,0.03,0.12,43.59,0.09,3.83,4.58,0.57
Nairobi,KE,-1.2921,36.8219,2026-05-13T11:00:00+00:00,1,90.72,0.03,0.12,43.15,0.09,4.37,5.09,0.54
Nairobi,KE,-1.2921,36.8219,2026-05-13T12:00:00+00:00,1,90.05,0.03,0.13,42.74,0.08,4.78,5.5,0.52
Nairobi,KE,-1.2921,36.8219,2026-05-13T13:00:00+00:00,1,90.61,0.03,0.15,43.04,0.08,4.95,5.68,0.51
Nairobi,KE,-1.2921,36.8219,2026-05-13T14:00:00+00:00,1,90.89,0.03,0.18,43.2,0.08,4.77,5.48,0.5
Nairobi,KE,-1.2921,36.8219,2026-05-13T15:00:00+00:00,1,91.5,0.02,0.24,43.22,0.08,4.34,5.05,0.5
Nairobi,KE,-1.2921,36.8219,2026-05-13T16:00:00+00:00,1,93.39,0.0,0.29,43.29,0.08,3.98,4.69,0.52
Nairobi,KE,-1.2921,36.8219,2026-05-13T17:00:00+00:00,1,96.5,0.0,0.33,43.48,0.09,3.8,4.53,0.55
Nairobi,KE,-1.2921,36.8219,2026-05-13T18:00:00+00:00,1,99.72,0.0,0.37,43.87,0.09,3.59,4.31,0.57
Nairobi,KE,-1.2921,36.8219,2026-05-13T19:00:00+00:00,1,100.79,0.0,0.41,43.37,0.1,3.4,4.12,0.57
Nairobi,KE,-1.2921,36.8219,2026-05-13T20:00:00+00:00,1,102.58,0.0,0.45,43.24,0.1,3.44,4.18,0.58
Nairobi,KE,-1.2921,36.8219,2026-05-13T21:00:00+00:00,1,103.65,0.0,0.48,42.9,0.11,3.44,4.17,0.57
Nairobi,KE,-1.2921,36.8219,2026-05-13T22:00:00+00:00,1,103.3,0.0,0.48,42.26,0.11,3.35,4.04,0.54
Nairobi,KE,-1.2921,36.8219,2026-05-13T23:00:00+00:00,1,103.64,0.0,0.48,41.57,0.11,3.3,3.96,0.51
Nairobi,KE,-1.2921,36.8219,2026-05-14T00:00:00+00:00,1,104.06,0.0,0.48,40.67,0.12,3.25,3.89,0.5
Nairobi,KE,-1.2921,36.8219,2026-05-14T01:00:00+00:00,1,103.79,0.0,0.48,39.69,0.11,3.14,3.76,0.49
Nairobi,KE,-1.2921,36.8219,2026-05-14T02:00:00+00:00,1,103.73,0.0,0.47,38.8,0.12,2.97,3.56,0.48
Nairobi,KE,-1.2921,36.8219,2026-05-14T03:00:00+00:00,1,103.35,0.0,0.47,37.86,0.12,2.77,3.33,0.47
Nairobi,KE,-1.2921,36.8219,2026-05-14T04:00:00+00:00,1,101.84,0.0,0.47,37.26,0.1,2.51,3.09,0.46
Nairobi,KE,-1.2921,36.8219,2026-05-14T05:00:00+00:00,1,100.6,0.01,0.48,37.08,0.1,2.28,2.89,0.48
Nairobi,KE,-1.2921,36.8219,2026-05-14T06:00:00+00:00,1,99.44,0.03,0.43,37.28,0.1,2.17,2.78,0.5
Nairobi,KE,-1.2921,36.8219,2026-05-14T07:00:00+00:00,1,94.93,0.03,0.28,39.65,0.1,2.01,2.62,0.49
Nairobi,KE,-1.2921,36.8219,2026-05-14T08:00:00+00:00,1,91.15,0.02,0.21,40.13,0.1,1.89,2.47,0.45
Nairobi,KE,-1.2921,36.8219,2026-05-14T09:00:00+00:00,1,88.91,0.02,0.17,40.34,0.09,1.82,2.41,0.43
Nairobi,KE,-1.2921,36.8219,2026-05-14T10:00:00+00:00,1,87.72,0.02,0.15,41.15,0.09,1.75,2.3,0.4
Nairobi,KE,-1.2921,36.8219,2026-05-14T11:00:00+00:00,1,86.39,0.01,0.15,41.52,0.08,1.72,2.2,0.37
Nairobi,KE,-1.2921,36.8219,2026-05-14T12:00:00+00:00,1,85.37,0.01,0.16,41.79,0.07,1.65,2.09,0.35
